20.800591	21.593605	22.371878	23.129004	23.859602	24.559452	25.225513	25.855869	26.449604	27.006626	27.527512	28.013340	28.465549	28.885815	29.275936	29.637779	29.973204	30.284029	30.572001	30.838779	31.085922	31.314880	31.527000	31.723528	31.905602	32.074272	32.230499	32.375156	32.509045	32.632893	32.747360	32.853054	32.950520	33.040249	33.122696	33.198269	33.267334	33.330219	33.387222	33.438614	33.484627	33.525475	33.561340	33.592388	33.618748	33.640541	33.657860	33.670784	33.679371	33.683655	33.683655	33.679371	33.670788	33.657864	33.640541	33.618744	33.592377	33.561325	33.525455	33.484604	33.438587	33.387196	33.330189	33.267303	33.198242	33.122673	33.040230	32.950500	32.853039	32.747345	32.632877	32.509029	32.375141	32.230484	32.074257	31.905586	31.723513	31.526985	31.314865	31.085909	30.838768	30.571989	30.284016	29.973190	29.637766	29.275923	28.885803	28.465540	28.013330	27.527502	27.006620	26.449602	25.855869	25.225510	24.559448	23.859600	23.129002	22.371876	21.593605	20.800591	
20.744339	21.482437	22.208355	22.916702	23.602848	24.263035	24.894424	25.495068	26.063831	26.600288	27.104605	27.577406	28.019676	28.432650	28.817720	29.176386	29.510180	29.820629	30.109238	30.377457	30.626663	30.858158	31.073166	31.272831	31.458206	31.630272	31.789930	31.938013	32.075279	32.202431	32.320099	32.428883	32.529301	32.621845	32.706955	32.785034	32.856445	32.921509	32.980526	33.033760	33.081451	33.123802	33.161003	33.193214	33.220577	33.243202	33.261185	33.274609	33.283524	33.287971	33.287971	33.283524	33.274609	33.261189	33.243202	33.220573	33.193207	33.160988	33.123779	33.081425	33.033733	32.980499	32.921482	32.856419	32.785011	32.706932	32.621826	32.529282	32.428864	32.320084	32.202415	32.075264	31.937998	31.789915	31.630259	31.458193	31.272816	31.073151	30.858143	30.626648	30.377445	30.109226	29.820614	29.510162	29.176371	28.817705	28.432634	28.019663	27.577394	27.104595	26.600285	26.063828	25.495068	24.894424	24.263033	23.602844	22.916698	22.208355	21.482437	20.744339	
20.694326	21.383455	22.062403	22.726603	23.372053	23.995422	24.594090	25.166149	25.710365	26.226095	26.713211	27.172005	27.603102	28.007387	28.385916	28.739870	29.070496	29.379070	29.666870	29.935148	30.185114	30.417925	30.634682	30.836426	31.024124	31.198681	31.360939	31.511683	31.651628	31.781443	31.901735	32.013073	32.115963	32.210880	32.298252	32.378475	32.451900	32.518848	32.579613	32.634453	32.683609	32.727283	32.765659	32.798901	32.827148	32.850510	32.869080	32.882942	32.892151	32.896748	32.896748	32.892155	32.882942	32.869080	32.850502	32.827141	32.798893	32.765648	32.727264	32.683586	32.634430	32.579590	32.518822	32.451874	32.378448	32.298225	32.210854	32.115936	32.013050	31.901718	31.781427	31.651613	31.511667	31.360926	31.198666	31.024109	30.836411	30.634668	30.417910	30.185099	29.935137	29.666859	29.379055	29.070480	28.739853	28.385899	28.007370	27.603086	27.171991	26.713202	26.226091	25.710365	25.166149	24.594086	23.995417	23.372047	22.726599	22.062403	21.383455	20.694326	
20.649515	21.294653	21.931202	22.555252	23.163338	23.752506	24.320362	24.865082	25.385391	25.880520	26.350140	26.794296	27.213343	27.607878	27.978687	28.326683	28.652866	28.958290	29.244028	29.511154	29.760719	29.993746	30.211216	30.414066	30.603180	30.779388	30.943470	31.096153	31.238113	31.369982	31.492334	31.605711	31.710602	31.807461	31.896706	31.978716	32.053833	32.122375	32.184624	32.240837	32.291252	32.336060	32.375450	32.409584	32.438599	32.462601	32.481689	32.495937	32.505405	32.510128	32.510128	32.505402	32.495934	32.481682	32.462593	32.438591	32.409576	32.375443	32.336048	32.291233	32.240818	32.184601	32.122349	32.053806	31.978687	31.896679	31.807438	31.710575	31.605686	31.492313	31.369965	31.238098	31.096138	30.943455	30.779373	30.603165	30.414051	30.211201	29.993732	29.760704	29.511141	29.244015	28.958275	28.652849	28.326664	27.978668	27.607861	27.213326	26.794283	26.350132	25.880516	25.385389	24.865080	24.320358	23.752502	23.163334	22.555248	21.931198	21.294653	20.649515	
20.609083	21.214447	21.812496	22.399872	22.973545	23.530903	24.069767	24.588421	25.085602	25.560459	26.012535	26.441698	26.848093	27.232100	27.594273	27.935307	28.255997	28.557198	28.839802	29.104721	29.352867	29.585129	29.802378	30.005449	30.195145	30.372223	30.537399	30.691345	30.834694	30.968035	31.091911	31.206833	31.313271	31.411659	31.502396	31.585846	31.662344	31.732195	31.795671	31.853027	31.904491	31.950260	31.990509	32.025398	32.055061	32.079613	32.099136	32.113716	32.123405	32.128235	32.128235	32.123398	32.113708	32.099129	32.079605	32.055054	32.025391	31.990501	31.950251	31.904480	31.853014	31.795652	31.732172	31.662321	31.585823	31.502373	31.411638	31.313250	31.206812	31.091890	30.968016	30.834679	30.691330	30.537384	30.372208	30.195129	30.005434	29.802361	29.585114	29.352852	29.104710	28.839790	28.557184	28.255983	27.935291	27.594257	27.232082	26.848080	26.441689	26.012529	25.560455	25.085598	24.588421	24.069767	23.530899	22.973541	22.399866	21.812494	21.214447	20.609083	
20.572372	21.141560	21.704468	22.258188	22.800072	23.327795	23.839384	24.333239	24.808130	25.263182	25.697849	26.111870	26.505236	26.878153	27.230997	27.564280	27.878618	28.174702	28.453262	28.715069	28.960899	29.191526	29.407715	29.610210	29.799732	29.976963	30.142559	30.297138	30.441284	30.575550	30.700443	30.816441	30.923992	31.023510	31.115372	31.199930	31.277502	31.348385	31.412842	31.471117	31.523432	31.569979	31.610931	31.646442	31.676640	31.701641	31.721531	31.736385	31.746258	31.751183	31.751183	31.746256	31.736382	31.721527	31.701637	31.676638	31.646437	31.610926	31.569971	31.523422	31.471106	31.412827	31.348366	31.277483	31.199909	31.115353	31.023495	30.923977	30.816425	30.700424	30.575533	30.441269	30.297121	30.142542	29.976946	29.799715	29.610195	29.407700	29.191511	28.960884	28.715055	28.453251	28.174686	27.878605	27.564266	27.230984	26.878139	26.505226	26.111862	25.697845	25.263182	24.808130	24.333239	23.839382	23.327793	22.800068	22.258183	21.704464	21.141560	20.572372	
20.538853	21.074955	21.605629	22.128340	22.640762	23.140823	23.626736	24.097019	24.550499	24.986296	25.403812	25.802696	26.182829	26.544283	26.887285	27.212202	27.519503	27.809727	28.083477	28.341393	28.584131	28.812361	29.026749	29.227951	29.416609	29.593340	29.758736	29.913364	30.057762	30.192438	30.317869	30.434504	30.542757	30.643023	30.735659	30.821001	30.899355	30.971001	31.036196	31.095171	31.148142	31.195295	31.236797	31.272797	31.303423	31.328783	31.348965	31.364040	31.374062	31.379061	31.379059	31.374058	31.364037	31.348963	31.328781	31.303423	31.272797	31.236795	31.195292	31.148136	31.095161	31.036182	30.970985	30.899340	30.820986	30.735643	30.643007	30.542742	30.434486	30.317854	30.192423	30.057745	29.913347	29.758718	29.593323	29.416592	29.227936	29.026733	28.812347	28.584118	28.341381	28.083469	27.809715	27.519491	27.212191	26.887272	26.544270	26.182819	25.802689	25.403809	24.986298	24.550503	24.097023	23.626738	23.140823	22.640760	22.128340	21.605629	21.074955	20.538853	
20.508089	21.013784	21.514755	22.008783	22.493814	22.968000	23.429722	23.877609	24.310556	24.727695	25.128403	25.512276	25.879105	26.228861	26.561659	26.877745	27.177462	27.461229	27.729532	27.982897	28.221874	28.447041	28.658970	28.858238	29.045416	29.221052	29.385681	29.539822	29.683964	29.818573	29.944096	30.060944	30.169512	30.270166	30.363245	30.449066	30.527918	30.600069	30.665768	30.725235	30.778673	30.826263	30.868168	30.904530	30.935474	30.961105	30.981508	30.996750	31.006882	31.011936	31.011936	31.006878	30.996746	30.981506	30.961107	30.935478	30.904535	30.868170	30.826263	30.778669	30.725229	30.665758	30.600060	30.527906	30.449055	30.363232	30.270153	30.169498	30.060928	29.944080	29.818558	29.683947	29.539804	29.385664	29.221033	29.045397	28.858221	28.658953	28.447025	28.221859	27.982883	27.729523	27.461220	27.177454	26.877737	26.561651	26.228853	25.879097	25.512270	25.128401	24.727695	24.310558	23.877613	23.429722	22.967999	22.493813	22.008783	21.514755	21.013784	20.508089	
20.479715	20.957338	21.430826	21.898226	22.357716	22.807640	23.246538	23.673145	24.086422	24.485527	24.869833	25.238899	25.592455	25.930395	26.252748	26.559658	26.851368	27.128197	27.390528	27.638786	27.873434	28.094957	28.303852	28.500622	28.685764	28.859768	29.023117	29.176279	29.319696	29.453798	29.578995	29.695667	29.804184	29.904888	29.998093	30.084101	30.163183	30.235598	30.301575	30.361330	30.415054	30.462921	30.505087	30.541689	30.572845	30.598660	30.619213	30.634567	30.644777	30.649872	30.649872	30.644775	30.634567	30.619213	30.598663	30.572853	30.541695	30.505091	30.462923	30.415051	30.361324	30.301567	30.235590	30.163176	30.084093	29.998085	29.904879	29.804176	29.695658	29.578981	29.453785	29.319679	29.176262	29.023102	28.859751	28.685745	28.500603	28.303835	28.094942	27.873419	27.638773	27.390518	27.128191	26.851364	26.559654	26.252743	25.930389	25.592449	25.238895	24.869831	24.485527	24.086424	23.673149	23.246538	22.807640	22.357714	21.898224	21.430828	20.957340	20.479717	
20.453438	20.905033	21.352989	21.795580	22.231182	22.658314	23.075645	23.482019	23.876459	24.258163	24.626507	24.981030	25.321423	25.647522	25.959286	26.256779	26.540161	26.809669	27.065598	27.308289	27.538120	27.755505	27.960861	28.154629	28.337246	28.509140	28.670746	28.822479	28.964745	29.097933	29.222416	29.338551	29.446674	29.547108	29.640144	29.726063	29.805122	29.877565	29.943607	30.003456	30.057293	30.105282	30.147572	30.184296	30.215567	30.241480	30.262115	30.277534	30.287788	30.292908	30.292908	30.287788	30.277536	30.262117	30.241482	30.215572	30.184303	30.147577	30.105284	30.057293	30.003456	29.943604	29.877558	29.805117	29.726055	29.640137	29.547102	29.446671	29.338547	29.222408	29.097919	28.964729	28.822464	28.670731	28.509125	28.337231	28.154613	27.960846	27.755489	27.538105	27.308273	27.065586	26.809662	26.540157	26.256775	25.959278	25.647514	25.321417	24.981026	24.626505	24.258163	23.876459	23.482019	23.075644	22.658314	22.231182	21.795578	21.352991	20.905035	20.453438	
20.428997	20.856369	21.280523	21.699923	22.113121	22.518785	22.915710	23.302830	23.679234	24.044163	24.397003	24.737288	25.064684	25.378983	25.680090	25.968012	26.242834	26.504726	26.753906	26.990646	27.215256	27.428074	27.629459	27.819790	27.999447	28.168804	28.328247	28.478149	28.618872	28.750772	28.874189	28.989449	29.096863	29.196726	29.289312	29.374884	29.453682	29.525930	29.591839	29.651596	29.705379	29.753345	29.795628	29.832359	29.863647	29.889580	29.910234	29.925671	29.935936	29.941063	29.941063	29.935938	29.925673	29.910236	29.889580	29.863649	29.832363	29.795631	29.753345	29.705379	29.651596	29.591835	29.525925	29.453676	29.374878	29.289307	29.196720	29.096859	28.989445	28.874180	28.750759	28.618858	28.478136	28.328236	28.168793	27.999435	27.819780	27.629450	27.428064	27.215244	26.990635	26.753895	26.504719	26.242828	25.968006	25.680084	25.378977	25.064680	24.737286	24.397003	24.044163	23.679234	23.302830	22.915710	22.518787	22.113121	21.699923	21.280525	20.856373	20.429001	
20.406185	20.810928	21.212812	21.610468	22.002596	22.387999	22.765581	23.134361	23.493492	23.842257	24.180059	24.506437	24.821041	25.123634	25.414083	25.692343	25.958445	26.212496	26.454655	26.685135	26.904182	27.112078	27.309122	27.495634	27.671947	27.838387	27.995293	28.142996	28.281824	28.412096	28.534121	28.648193	28.754604	28.853622	28.945499	29.030479	29.108789	29.180635	29.246220	29.305714	29.359287	29.407085	29.449242	29.485872	29.517082	29.542959	29.563572	29.578979	29.589228	29.594345	29.594345	29.589230	29.578983	29.563572	29.542957	29.517082	29.485874	29.449242	29.407087	29.359287	29.305714	29.246216	29.180634	29.108784	29.030476	28.945496	28.853619	28.754604	28.648193	28.534115	28.412086	28.281815	28.142988	27.995285	27.838379	27.671938	27.495626	27.309114	27.112070	26.904175	26.685127	26.454647	26.212486	25.958437	25.692335	25.414078	25.123631	24.821037	24.506435	24.180058	23.842255	23.493492	23.134361	22.765581	22.388002	22.002600	21.610470	21.212816	20.810932	20.406189	
20.384819	20.768351	21.149332	21.526537	21.898800	22.265038	22.624250	22.975540	23.318119	23.651310	23.974545	24.287361	24.589411	24.880434	25.160267	25.428829	25.686108	25.932159	26.167088	26.391060	26.604265	26.806934	26.999317	27.181683	27.354317	27.517504	27.671539	27.816719	27.953333	28.081669	28.202003	28.314608	28.419743	28.517658	28.608585	28.692749	28.770359	28.841610	28.906689	28.965759	29.018972	29.066473	29.108381	29.144810	29.175854	29.201603	29.222115	29.237452	29.247652	29.252747	29.252747	29.247654	29.237453	29.222115	29.201601	29.175854	29.144810	29.108379	29.066471	29.018970	28.965755	28.906685	28.841608	28.770355	28.692745	28.608582	28.517654	28.419743	28.314606	28.202000	28.081661	27.953327	27.816715	27.671535	27.517502	27.354313	27.181679	26.999313	26.806931	26.604259	26.391052	26.167080	25.932148	25.686100	25.428822	25.160263	24.880432	24.589409	24.287361	23.974543	23.651308	23.318119	22.975540	22.624252	22.265041	21.898808	21.526543	21.149338	20.768354	20.384821	
